network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-ind,alpha_0.00,5,15.0,net_return,339,5,0.0029957467651951235,0.032792724520278066,0.5162979351032448,0.0029957467651951235,-0.0018017393769010847,0.007898496531287106,0.0025005474802249424,339,10,2000,42
W-ind,alpha_0.00,20,0.0,gross_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,alpha_0.00,20,0.0,net_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,alpha_0.00,20,15.0,gross_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,alpha_0.00,20,15.0,net_return,324,20,0.004167700506607793,0.06537872303336276,0.5144290123456791,0.004167700506607793,-0.009797217608251913,0.017089248759141824,0.006899196185429893,324,10,2000,42
W-ind,alpha_0.05,5,0.0,gross_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,alpha_0.05,5,0.0,net_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,alpha_0.05,5,15.0,gross_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,alpha_0.05,5,15.0,net_return,339,5,0.0029957467651951235,0.032792724520278066,0.5162979351032448,0.0029957467651951235,-0.0018017393769010847,0.007898496531287106,0.0025005474802249424,339,10,2000,42
W-ind,alpha_0.05,20,0.0,gross_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
